,url_hotel,description_hotel,score_hotel,coordinates_hotel,adresse_hotel,children_hotel,animals_hotel,hotel_index,lat,lon
0,https://www.booking.com/hotel/fr/seven-urban-suites.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"L'Appart'City Confort Marseille Centre Prado Velodrome est situé à seulement 200 mètres de la station de métro Périer, qui mène directement au centre de Marseille, au musée des civilisations de l'Europe et de la Méditerranée(MuCEM) et au vieux port. Le Palais des congrès et le stade Vélodrome se trouvent à proximité de l'établissement.Les hébergements de style contemporain sont équipés d'une télévision à écran LCD. Chaque chambre, suite et studio comprend également une salle de bains privative avec des articles de toilette gratuits.Le matin, vous dégusterez un petit-déjeuner buffet dans la salle à manger. La réception est quant à elle ouverte 24h/24. Vous profiterez aussi gratuitement d'une connexion Wi-Fi, ainsi que des ordinateurs dans la salle de divertissements et de l'espace Nespresso.Enfin, l'Appart'City Confort Marseille Centre Prado Velodrome bénéficie d'un emplacement idéal, à seulement 4 stations de métro de la gare Saint-Charles. De plus, vous disposerez d'un parking moyennant des frais supplémentaires. ","['7,6']","43.27985540,5.39049600","1 Rue Vandel, 13008 Marseille, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 21h00 et 6h00.,284,43.27985540,5.39049600
0,https://www.booking.com/hotel/fr/appart-39-odalys-prado-castellane.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situé à Marseille, en Provence-Alpes-Côte d’Azur, à 1,1 km du stade Vélodrome, l’Odalys City Marseille Prado Castellane propose une terrasse chauffée et une salle de sport. Le palais du Pharo se trouve à 2,9 km de l’établissement. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble des locaux.Seules 2 chambres sur 4 disposent d'un coin salon. Vous disposerez d’une kitchenette équipée d’un micro-ondes, d’un réfrigérateur et de plaques de cuisson. Le linge de lit vous sera fourni.Un petit-déjeuner continental composé de viennoiseries, de céréales, d’œufs, de thé et de café est servi le matin.La Canebière se trouve à 2,1 km et le Vieux-Port de Marseille se situe à 2,3 km. L’aéroport de Marseille Provence, le plus proche, est implanté à 23 km. Un parking public payant est situé à côté de l’établissement. ","['7,5']","43.27977452,5.39053470","114 rue du Rouet et 12 rue de Cassis, 13008 Marseille, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie sont admis (un supplément peut s'appliquer).,285,43.27977452,5.39053470
0,https://www.booking.com/hotel/fr/appart-39-odalys-le-dome.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"L'Odalys City Marseille Le Dôme propose des hébergements indépendants à Marseille, à 3,1 km du Vieux-Port et à 2,4 km de la gare de Marseille Saint-Charles. Vous profiterez d'une connexion Wi-Fi gratuite.Les studios et les appartements sont dotés d'une télévision par satellite à écran plat, ainsi que d'une kitchenette équipée d'un micro-ondes et de plaques de cuisson. La salle de bains privative est pourvue d'une douche. Les serviettes de toilette et le linge de lit sont fournis.Un petit-déjeuner continental composé de viennoiseries, de céréales, d'œufs, de thé et de café est servi le matin.La station de métro Chartreux se trouve à 3 minutes de marche. Vous rejoindrez le stade Orange Vélodrome en 25 minutes en métro. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km. Vous bénéficierez d'un parking privé dans un garage moyennant des frais supplémentaires. ","['6,9']","43.31106501,5.40359886","27, Boulevard du Marechal Juin, 13004 Marseille, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie sont admis (un supplément peut s'appliquer).,286,43.31106501,5.40359886
0,https://www.booking.com/hotel/fr/citadines-aparthotel-marseillepradochanot.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"L'hôtel Citadines Prado Chanot Marseille est situé à proximité du parc des expositions Marseille Chanot et à 1 km du stade Vélodrome. Il propose des hébergements indépendants avec une connexion Wi-Fi gratuite et un jardin privé.Les studios et appartements de l'Apart’hotel Marseille Prado Chanot comprennent la climatisation, une télévision par satellite, ainsi qu'une kitchenette avec un micro-ondes et un lave-vaisselle. Certains possèdent un balcon donnant sur le jardin.Lors de votre séjour à l'établissement Citadines Apart’hotel Marseille, vous pourrez déguster chaque matin un petit-déjeuner buffet continental. Sur place, vous disposerez aussi d'une buanderie.Enfin, l'établissement Citadines Apart’hotel Marseille Prado Chanot se trouve à 700 mètres des stations de métro Périer et Rond-Point du Prado. ","['8,0']","43.27647108,5.39119720","9-11 Boulevard du Louvain, 13008 Marseille, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie sont admis (un supplément peut s'appliquer).,287,43.27647108,5.39119720
0,https://www.booking.com/hotel/fr/citadines-aparthotel-marseilleprado.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Le Citadines Castellane Marseille vous accueille à Marseille, à 3 minutes de route de l'autoroute A50 et à 2 km du stade Vélodrome. Il propose des appartements indépendants avec connexion Internet gratuite et cuisine équipée, à 5 minutes à pied de la station de métro Castellane.Un petit-déjeuner est servi tous les matins. Vous pourrez le déguster sur la terrasse.Lors de votre séjour, vous découvrirez les plages du Prado à 10 minutes en voiture du Citadines Apart'hotel Marseille Castellane.Enfin, tous les appartements du Citadines comprennent également un coin salon confortable et une télévision. Leur cuisine est équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson électriques. ","['7,9']","43.28282806,5.38725905","60 Rue du Rouet, Castellane et Préfecture, 13006 Marseille, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,288,43.28282806,5.38725905
0,https://www.booking.com/hotel/fr/residhotel-vieux-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from=searchresults#hotelTmpl,"Le Residhotel Vieux Port se situe dans le centre-ville de Marseille. Il vous accueille en face du Vieux-Port et à 15 minutes à pied du musée Mucem et du centre commercial Les Terrasses du Port. Il propose des hébergements climatisés dotés d’une télévision à écran plat, d’une connexion Wi-Fi gratuite et d’une salle de bains privative.Tous les appartements spacieux disposent d'une kitchenette, d'un coin salon et d'une télévision à écran plat. Le linge de lit et les serviettes de toilette sont inclus dans le tarif.Un petit-déjeuner continental est servi tous les matins dans la salle à manger. La réception est ouverte tous les jours de 7h30 à 12h30 et de 14h00 à 22h30.Vous séjournerez à proximité du palais de la Bourse et du boulevard de la Canebière.La station de métro du Vieux-Port vous attend à seulement 200 mètres de l’établissement, tandis que la gare Saint-Charles est accessible à 1,3 km. Un parking public est disponible à proximité. ","['7,3']","43.29681825,5.37305743","4 Rue Coutellerie, 13002 Marseille, France",Tous les enfants sont les bienvenus.,None,289,43.29681825,5.37305743
0,https://www.booking.com/hotel/fr/loft-luxe-liberte-1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from=searchresults#hotelTmpl,"Situé à Marseille, à 2,9 km de la plage des Catalans et à 400 mètres de la gare Saint-Charles, le Loft Luxe Liberté propose une connexion Wi-Fi gratuite et la climatisation. L'établissement se trouve à 2,3 km de la station de métro Castellane et à 1,1 km de la station de métro Vieux Port.Cet appartement comprend une chambre, une cuisine avec un lave-vaisselle et un micro-ondes, une télévision, un coin salon et une salle de bains. Les serviettes et le linge de lit sont fournis.Vous séjournerez à proximité de la station de métro Joliette, du centre commercial Les Terrasses du Port et de la rue Saint-Ferréol. L'aéroport de Marseille-Provence, le plus proche, est implanté à 25 km. ","['7,5']","43.30079180,5.38221540","20 Boulevard de la Liberté, 13001 Marseille, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 7h00.,290,43.30079180,5.38221540
0,https://www.booking.com/hotel/fr/nocnoc-le-fortunio-vieux-port-amp-place-aux-huiles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situé dans un quartier central de Marseille, à proximité de la rue Saint-Ferréol et de la basilique Notre-Dame de la Garde, le NOCNOC- Le Fortunio propose une connexion Wi-Fi gratuite, la climatisation et des équipements ménagers tels qu'un réfrigérateur et une bouilloire. Offrant une vue sur la ville, il se trouve à 2,3 km de la Fausse Monnaie et à 2,4 km du Prophète.Cet appartement comprend 2 chambres, une télévision par câble à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.Vous séjournerez à proximité du musée des civilisations de l'Europe et de la Méditerranée, du palais du Pharo et du centre commercial Les Terrasses du Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 21 km. ","['7,0']","43.29318700,5.37471820","9 Cours Jean Ballard, 13001 Marseille, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,291,43.29318700,5.37471820
0,https://www.booking.com/hotel/fr/your-home-in-marseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Your Home in Marseille***!  pour économiser.Situé à 1,1 km du parc des expositions et centre de conventions Marseille Chanot, le Your Home in MarseilleLe *** propose un hébergement avec balcon. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Tous les logements comprennent un canapé, un coin salon, une télévision à écran plat, une cuisine bien équipée et une salle de bains privative avec sèche-cheveux. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.Des services de location de vélos et de voitures sont assurés sur place.Lieux d'intérêt à proximité de Your Home in Marseille*** comprennent la station de métro Rond-Point du Prado, le stade Orange Vélodrome et la station de métro Castellane. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 28 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ","['8,1']","43.27960900,5.39096900","127 Rue du Rouet, 13008 Marseille, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,292,43.27960900,5.39096900
0,https://www.booking.com/hotel/fr/nh-collection-marseille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement NH Collection Marseille!  pour économiser.Doté d'un bar à cocktails, d'un jardin et d'une salle de sport au 6ème étage, le NH Collection Marseille vous accueille à La Joliette, le nouveau quartier des affaires et de loisirs de Marseille, entre le port et le centre-ville. Il occupe un bâtiment inauguré par Napoléon III en 1864 qui a conservé son style d'origine.Élégamment décorées, les chambres comprennent une bouilloire électrique, une machine à café et une salle de bains privative.Le restaurant de l'hôtel sert des plats locaux et internationaux, avec une gamme variée de fromages et de vins locaux.Un bar à cocktails est aménagé près de la réception de l'hôtel, et un jardin vous attend au centre de l'établissement.Le NH Collection Marseille possède une réception ouverte 24h/24 et 4 salles de réunion.L'hôtel se trouve à 900 mètres du musée des civilisations de l'Europe et de la Méditerranée, et à 1,4 km du palais du Pharo. L'aéroport de Marseille-Provence, le plus proche du NH Collection Marseille, se situe à 19 km. ","['8,5']","43.30242110,5.36863370","37 Boulevard des Dames, 13002 Marseille, France",Tous les enfants sont les bienvenus.,None,293,43.30242110,5.36863370
0,https://www.booking.com/hotel/fr/hermes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from=searchresults#hotelTmpl,"L'hôtel Hermès se situe à seulement 35 mètres du Vieux-Port, dans le centre de Marseille. Il dispose d'une connexion Wi-Fi gratuite et d'un toit-terrasse avec vue panoramique sur le port et la ville.Les chambres de l'hôtel Hermès bénéficient d'une vue partielle sur le Vieux-Port. Elles sont insonorisées et équipées d'une télévision par satellite à écran plat, ainsi que d'une salle de bains privative.Le personnel de l'établissement est à votre disposition 24h/24. Vous pourrez savourer un petit-déjeuner buffet tous les matins dans la salle à manger.La station de métro Vieux-Port Hôtel de ville se situe à 3 minutes à pied de l'hôtel Hermès. La gare SNCF Saint-Charles se trouve, quant à elle, à 20 minutes de marche. ","['7,9']","43.29655283,5.37188329","2 rue Bonneterie, 13002 Marseille, France",Tous les enfants sont les bienvenus.,None,294,43.29655283,5.37188329
0,https://www.booking.com/hotel/fr/alex.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Alex Hotel & Spa!  pour économiser.L'Alex Hotel & Spa est situé à Marseille, à 15 minutes à pied du vieux port et à 200 mètres de la station de métro Saint-Charles. Ce boutique hôtel dispose d'une terrasse et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.Chaque chambre comprend une télévision, une bouilloire électrique et la climatisation. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Les chambres offrent une vue sur la ville. Vous bénéficierez également d'une station d'accueil pour iPod et d'un bureau.L'Alex Hotel & Spa possède une réception ouverte 24h/24, un patio, une salle de réunion, une bagagerie et un salon commun. Moyennant un supplément, vous pourrez également vous détendre au spa sur place.L'établissement se trouve à 2 km du MuCEM, à 500 mètres de la Canebière, à 280 mètres de la gare Saint-Charles et à 25 km de l'aéroport Marseille Provence. ","['8,3']","43.30159750,5.37977200","13-15 Place des Marseillaises, 13001 Marseille, France",Tous les enfants sont les bienvenus.,None,295,43.30159750,5.37977200
0,https://www.booking.com/hotel/fr/la-calanque-maison-avec-piscine-privee.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4ApfQmZsGwAIB0gIkZjMxMWY0Y2UtY2FmYS00MjhkLTg2YWQtYzEwZjI2Y2IwZGM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=6d79604bf3140030&srepoch=1667655704&from=searchresults#hotelTmpl,"Dotée d'une piscine extérieure, La Calanque propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur le jardin à Marseille. Cette maison de vacances dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.Cette maison de vacances comprend 3 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la piscine.Vous séjournerez à 4,1 km du stade Orange Vélodrome et à 4,3 km de la station de métro Rond-Point du Prado. L'aéroport de Marseille-Provence, le plus proche, est implanté à 33 km. ","['8,0']","43.24151090,5.40161930","15 impasse du Pistou, 13009 Marseille, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,296,43.24151090,5.40161930
